id,natural_cidade_campus,qtd_periodos_cursados,genero,cor
15117,N,2,M,Preta
15118,N,8,M,Branca
15121,N,1,M,Preta
15126,N,4,M,Preta
15127,S,2,M,Preta
15128,N,4,M,Preta
15129,S,4,M,Branca
15130,S,8,M,Parda
15132,N,8,M,Parda
15133,N,7,M,Branca
15134,N,1,M,Preta
15137,N,8,M,Branca
15138,S,5,M,Parda
15139,N,1,M,Preta
15140,S,4,M,Branca
15141,N,6,M,Preta
15142,N,2,M,Preta
15143,N,9,M,Parda
15144,N,2,M,Preta
15147,N,5,M,Preta
15149,S,3,M,Preta
15151,N,8,M,Branca
15152,N,4,M,Parda
15153,S,1,M,Preta
15155,N,1,M,Parda
15156,N,3,M,Parda
15158,S,2,M,Parda
15159,N,8,M,Parda
15161,N,1,M,Preta
15163,N,8,M,Parda
15164,S,7,M,Branca
15166,N,3,M,Parda
15167,N,8,M,Parda
15168,N,5,F,Branca
15169,S,2,M,Preta
15171,N,10,M,Parda
15172,N,3,F,Branca
15174,N,5,M,Preta
15176,N,1,M,Branca
15177,N,8,M,Branca
15180,N,2,M,Parda
15182,S,4,M,Preta
15185,N,4,F,Preta
15186,N,1,M,Preta
15190,N,6,F,Preta
15191,N,1,F,Branca
15194,N,5,F,Preta
15195,N,3,F,Amarela
15196,N,5,F,Branca
15197,N,2,F,Preta
15198,N,1,F,Preta
15201,S,8,M,Branca
15205,N,4,M,Preta
15206,N,7,M,Parda
15207,N,1,M,Branca
15208,N,1,M,Branca
15209,S,6,M,Parda
15210,N,6,M,Parda
15211,N,3,F,Preta
15213,N,5,F,Preta
15214,N,4,F,Parda
15215,N,5,F,Branca
15216,N,3,F,Parda
15219,S,1,F,Preta
15221,S,5,M,Parda
15223,N,8,M,Branca
15227,N,8,F,Parda
15230,S,1,M,Preta
15231,N,6,M,Preta
15232,N,6,M,Preta
15233,N,1,M,Preta
15234,N,6,M,Parda
15235,N,1,M,Preta
15236,N,2,M,Preta
15237,N,1,M,Preta
15239,N,5,M,Branca
15240,N,2,M,Branca
15241,N,5,M,Branca
15243,N,5,M,Branca
15245,N,2,M,Preta
15246,S,2,M,Preta
15247,N,6,M,Preta
15248,N,6,M,Preta
15249,N,2,M,Preta
15252,N,2,M,Preta
15255,N,1,M,Branca
15256,S,8,M,Parda
15257,N,1,M,Parda
15258,N,5,F,Parda
15259,N,1,M,Preta
15260,N,1,M,Branca
15262,S,6,M,Parda
15264,N,4,M,Parda
15266,N,6,M,Parda
15270,N,2,F,Parda
15272,N,5,M,Parda
15273,N,4,F,Branca
15274,S,2,F,Preta
15280,S,1,F,Parda
15281,N,1,M,Preta
15282,N,8,M,Parda
15284,N,8,M,Parda
15286,N,2,M,Preta
15287,N,3,F,Parda
15288,N,4,M,Parda
15289,N,2,M,Parda
15291,N,4,F,Branca
15295,S,2,F,Parda
15296,N,1,M,Branca
15297,S,1,M,Parda
15298,N,2,F,Preta
15306,N,4,F,Parda
15307,N,4,F,Amarela
15309,S,1,F,Preta
15310,N,4,F,Preta
15313,N,5,F,Branca
15315,N,3,F,Branca
15317,N,5,F,Preta
15318,N,7,M,Branca
15322,N,1,M,Preta
15323,N,8,M,Parda
15324,N,8,M,Parda
15325,N,1,M,Branca
15326,S,8,M,Parda
15328,N,5,M,Branca
15333,S,5,F,Preta
15335,N,6,F,Amarela
15337,N,8,F,Preta
15338,N,6,F,Branca
15339,N,2,F,Branca
15340,S,4,F,Branca
15343,N,6,M,Preta
15344,N,4,F,Branca
15346,N,2,M,Amarela
15347,N,6,M,Branca
15350,N,4,M,Parda
15351,N,4,M,Branca
15352,N,8,M,Parda
15356,N,6,M,Parda
15359,N,7,M,Preta
15360,S,8,M,Parda
15363,N,4,M,Branca
15364,S,1,M,Preta
15366,N,2,M,Branca
15367,N,5,M,Branca
15372,N,6,F,Parda
15373,N,6,F,Preta
15374,S,1,M,Preta
15375,N,6,M,Preta
15376,N,6,F,Parda
15379,N,5,M,Preta
15380,S,7,M,Branca
15381,N,6,M,Preta
15382,N,5,M,Parda
15383,N,4,M,Branca
15385,S,4,F,Parda
15386,N,2,M,Preta
15387,N,4,M,Preta
15392,S,3,M,Preta
15393,N,2,M,Preta
15394,N,8,M,Preta
15396,N,2,M,Parda
15398,N,1,M,Parda
15400,N,4,F,Branca
15401,N,1,F,Preta
15402,N,8,M,Amarela
15403,N,2,M,Branca
15407,N,2,F,Preta
15410,N,2,M,Parda
15411,N,8,M,Branca
15412,N,2,M,Preta
15413,N,8,M,Preta
15414,N,2,M,Parda
15415,N,4,F,Preta
15416,N,2,F,Preta
15418,N,6,M,Preta
15419,N,2,M,Parda
15421,N,3,M,Preta
15423,N,2,M,Preta
15424,N,1,M,Preta
15427,N,8,M,Branca
15428,N,4,M,Branca
15429,N,1,M,Preta
15431,N,6,F,Preta
15432,N,8,F,Parda
15433,N,4,F,Parda
15435,S,2,F,Preta
15436,N,7,F,Preta
15439,N,6,F,Preta
15440,N,4,F,Branca
15441,N,8,F,Parda
15442,N,1,F,Parda
15443,N,1,F,Preta
15444,S,2,F,Parda
15445,N,8,F,Parda
15448,N,1,F,Parda
15450,N,1,F,Preta
15453,N,5,M,Parda
15454,N,3,M,Branca
15456,N,1,M,Preta
15457,N,3,M,Preta
15458,N,8,M,Branca
15460,N,6,M,Preta
15462,N,2,M,Branca
15464,N,2,M,Branca
15465,S,1,M,Parda
15467,N,2,M,Branca
15469,S,6,M,Parda
15470,N,8,M,Branca
15471,N,6,M,Preta
15472,S,4,M,Preta
15473,N,8,M,Preta
15474,N,2,M,Preta
15475,N,1,M,Parda
15476,N,4,M,Parda
15478,N,3,M,Branca
15482,N,4,M,Branca
15483,S,2,M,Preta
15484,N,6,M,Parda
15486,N,1,M,Parda
15490,N,2,F,Preta
15492,N,1,F,Preta
15495,N,4,F,Preta
15496,N,9,M,Preta
15497,N,4,M,Branca
15498,S,8,F,Preta
15499,N,6,F,Preta
15502,N,5,F,Preta
15503,N,6,F,Preta
15504,N,1,F,Parda
15505,S,5,F,Preta
15507,S,2,F,Parda
15513,N,8,M,Parda
15515,S,6,F,Preta
15516,N,5,F,Preta
15517,N,8,M,Parda
15519,N,2,M,Preta
15521,N,7,M,Preta
15523,S,6,F,Preta
15529,N,6,F,Parda
15531,N,4,M,Parda
15534,N,3,M,Preta
15536,N,6,M,Preta
15537,N,2,M,Parda
15540,N,2,M,Preta
15541,N,2,M,Preta
15544,N,4,M,Branca
15545,N,1,M,Branca
15546,N,4,M,Preta
15547,N,1,M,Branca
15548,N,10,M,Branca
15551,N,2,M,Preta
15553,N,6,M,Parda
15555,N,4,M,Parda
15556,N,3,M,Parda
15557,N,6,M,Preta
15558,N,2,M,Branca
15559,N,4,M,Branca
15560,N,6,M,Preta
15561,N,8,M,Preta
15562,N,1,M,Preta
15564,N,2,M,Parda
15566,N,2,F,Preta
15569,N,4,M,Branca
15570,N,1,M,Branca
15571,N,3,M,Branca
15573,N,1,M,Preta
15575,N,2,M,Parda
15578,N,1,M,Parda
15581,N,1,M,Preta
15583,N,5,M,Parda
15584,N,8,M,Parda
15587,S,6,F,Preta
15589,S,6,F,Parda
15590,N,2,F,Branca
15591,N,2,F,Preta
15594,S,1,M,Branca
15597,N,2,M,Preta
15600,N,7,M,Parda
15601,N,2,F,Preta
15602,N,1,M,Preta
15606,S,8,M,Parda
15612,N,1,M,Preta
15613,S,4,M,Branca
15615,N,6,M,Preta
15617,N,2,M,Preta
15618,N,4,M,Branca
15622,N,8,M,Branca
15624,N,8,M,Branca
15625,N,7,M,Preta
15627,N,4,M,Parda
15632,S,10,M,Parda
15634,N,2,M,Preta
15635,N,1,M,Preta
15638,N,2,F,Preta
15639,N,2,F,Preta
15641,N,1,F,Branca
15642,N,5,M,Preta
15643,N,2,M,Preta
15644,N,6,M,Parda
15645,N,2,M,Parda
15646,N,1,M,Preta
15648,N,8,F,Branca
15650,N,4,M,Preta
15651,S,6,M,Parda
15652,N,1,M,Preta
15653,N,7,M,Branca
15655,N,2,M,Preta
15656,N,1,M,Preta
15657,N,8,M,Parda
15658,N,8,F,Parda
15661,N,6,F,Parda
15663,N,5,F,Preta
15666,N,2,F,Parda
15668,N,2,F,Preta
15670,N,2,M,Preta
15672,N,2,F,Preta
15675,N,7,F,Parda
15676,N,2,F,Preta
15677,N,1,F,Amarela
15680,S,3,M,Preta
15681,N,1,M,Preta
15682,N,1,F,Parda
15683,S,6,F,Preta
15684,N,3,M,Branca
15685,N,3,M,Branca
15686,S,6,M,Parda
15687,N,6,M,Parda
15688,N,4,M,Branca
15689,N,1,M,Preta
15690,N,2,M,Preta
15691,N,4,M,Parda
15692,N,5,M,Preta
15693,N,6,M,Preta
15694,S,4,M,Branca
15696,N,1,M,Parda
15697,N,5,M,Parda
15698,N,2,M,Preta
15700,N,2,M,Parda
15701,N,7,M,Parda
15702,S,1,M,Parda
15703,N,4,M,Parda
15704,N,8,M,Branca
15705,N,3,M,Branca
15706,N,6,M,Branca
15707,S,8,M,Parda
15710,N,2,M,Preta
15712,S,4,F,Parda
15713,N,1,F,Preta
15714,S,5,F,Preta
15715,S,5,M,Parda
15716,N,4,M,Parda
15718,N,8,M,Branca
15719,N,10,M,Parda
15723,N,1,M,Preta
15727,N,3,M,Parda
15729,N,2,M,Parda
15731,N,4,M,Branca
15732,N,3,M,Branca
15733,N,8,M,Parda
15735,N,2,M,Branca
15738,N,6,M,Parda
15739,N,2,M,Preta
15740,N,8,M,Preta
15741,N,4,M,Branca
15742,N,2,M,Preta
15743,S,2,M,Preta
15745,N,2,M,Branca
15747,N,2,M,Branca
15748,N,6,M,Branca
15749,N,1,M,Parda
15750,N,2,M,Preta
15751,N,4,M,Parda
15752,S,7,M,Preta
15753,N,2,M,Branca
15754,N,1,M,Branca
15756,N,2,M,Preta
15758,N,6,M,Preta
15759,S,1,F,Parda
15760,N,8,F,Branca
15761,N,4,F,Parda
15762,S,2,F,Preta
15763,S,5,F,Preta
15765,N,5,M,Preta
15766,N,2,M,Preta
15769,N,1,M,Preta
15771,S,3,M,Parda
15772,N,3,M,Parda
15776,N,2,M,Preta
15777,S,2,M,Parda
15780,N,4,M,Parda
15782,N,4,M,Preta
15783,N,1,M,Parda
15788,N,1,M,Branca
15790,N,2,M,Preta
15791,N,8,M,Parda
15794,N,3,M,Parda
15795,N,7,M,Preta
15796,N,4,F,Preta
15798,S,5,M,Parda
15799,N,2,M,Preta
15801,N,4,M,Parda
15802,N,1,M,Parda
15804,N,1,F,Parda
15807,N,8,F,Branca
15808,N,3,F,Branca
15809,N,1,M,Branca
15810,N,6,F,Parda
15815,N,6,M,Parda
15817,N,2,M,Parda
15818,N,1,M,Branca
15819,N,7,M,Branca
15823,N,2,F,Branca
15824,N,1,M,Branca
15827,N,1,M,Preta
15835,N,1,F,Parda
15836,N,4,F,Parda
15837,N,1,F,Preta
15841,N,3,F,Parda
15842,N,1,F,Parda
15854,S,2,M,Branca
15855,S,5,M,Branca
15856,N,4,F,Branca
15857,N,5,F,Branca
15858,N,3,F,Parda
15860,N,2,F,Branca
15869,N,4,F,Parda
15872,N,1,F,Parda
15875,N,9,M,Parda
15878,N,4,F,Parda
15879,N,5,F,Parda
15880,N,10,M,Parda
15887,N,8,F,Branca
15888,N,1,F,Parda
15889,N,1,F,Parda
15891,N,7,F,Branca
15893,N,4,M,Parda
15894,N,4,M,Parda
15896,N,3,F,Parda
15897,N,2,F,Branca
15903,S,9,F,Parda
15906,N,1,M,Branca
15907,N,4,M,Branca
15909,N,4,F,Parda
15912,N,4,F,Branca
15913,N,2,F,Branca
15919,N,4,M,Parda
15924,N,3,M,Preta
15925,N,4,M,Preta
15927,N,7,F,Branca
15929,N,4,F,Parda
15930,N,1,F,Preta
15932,N,1,F,Preta
15933,N,2,M,Branca
15935,N,4,F,Branca
15938,N,1,F,Branca
15939,N,10,F,Parda
15945,N,4,M,Preta
15950,N,1,F,Preta
15954,N,2,M,Preta
15955,N,5,F,Branca
15959,N,2,F,Preta
15960,N,4,F,Parda
15963,N,10,F,Branca
15968,N,6,F,Branca
15976,N,1,F,Preta
15977,N,2,F,Preta
15981,N,6,F,Parda
15982,S,3,F,Preta
15983,N,6,F,Parda
15984,N,1,F,Branca
15985,N,1,F,Parda
15989,N,2,F,Branca
15990,N,5,F,Parda
15991,N,6,F,Parda
15994,N,8,F,Parda
15995,N,1,F,Parda
15996,N,2,F,Preta
16002,N,1,M,Parda
16003,N,2,M,Branca
16004,N,1,M,Branca
16005,N,1,M,Parda
16007,N,3,M,Parda
16008,N,2,M,Branca
16013,N,3,F,Parda
16014,N,1,F,Parda
16015,N,1,F,Preta
16016,N,1,M,Preta
16018,S,1,F,Parda
16023,N,1,F,Branca
16024,N,1,M,Branca
16027,N,9,F,Preta
16028,N,2,F,Branca
16029,N,6,F,Parda
16030,N,2,M,Preta
16031,N,6,M,Branca
16033,N,2,M,Branca
16034,N,2,M,Preta
16035,N,1,M,Parda
16038,N,6,F,Parda
16039,N,3,F,Preta
16043,N,4,F,Parda
16044,S,1,M,Preta
16045,N,2,M,Preta
16057,N,2,F,Parda
16059,N,1,F,Preta
16064,N,2,M,Branca
16066,N,1,M,Branca
16068,N,4,M,Preta
16076,N,1,F,Preta
16077,N,10,F,Parda
16078,N,1,F,Branca
16079,N,2,F,Parda
16082,N,4,F,Branca
16083,N,8,M,Parda
16085,N,1,F,Preta
16086,N,4,F,Preta
16087,N,6,F,Branca
16089,S,1,F,Parda
16091,N,5,F,Preta
16093,N,1,F,Parda
16094,N,5,F,Branca
16095,N,2,F,Branca
16096,N,1,F,Parda
16097,N,5,F,Branca
16099,N,2,F,Preta
16100,N,10,M,Preta
16103,N,7,F,Branca
16106,N,6,M,Parda
16107,N,5,F,Parda
16108,N,6,F,Parda
16109,N,4,F,Parda
16114,N,2,F,Parda
16122,N,10,M,Parda
16123,N,5,M,Preta
16124,N,7,F,Parda
16125,N,3,M,Branca
16126,N,4,M,Parda
16127,N,4,M,Preta
16133,N,1,M,Branca
16135,N,8,F,Preta
16136,N,4,F,Parda
16137,N,6,F,Parda
16144,N,3,M,Branca
16146,N,1,M,Parda
16147,N,5,M,Parda
16148,N,2,M,Branca
16149,N,1,M,Branca
16153,N,4,F,Preta
16155,S,6,M,Parda
16158,N,1,M,Preta
16161,N,2,F,Preta
16162,N,5,F,Parda
16164,N,8,F,Parda
16167,N,2,F,Preta
16168,N,4,F,Parda
16170,N,7,F,Branca
16178,N,7,M,Branca
16179,N,4,M,Branca
16180,S,3,M,Preta
16181,N,6,M,Parda
16183,N,4,M,Branca
16184,S,4,M,Parda
16185,N,2,M,Branca
16189,N,1,F,Branca
16190,N,2,F,Preta
16192,N,2,F,Parda
16193,N,4,F,Preta
16197,N,10,M,Parda
16198,N,2,M,Branca
16202,N,1,F,Branca
16206,N,2,F,Preta
16208,N,1,F,Preta
16209,N,1,F,Preta
16210,N,6,F,Preta
16212,N,6,M,Preta
16215,N,8,F,Branca
16216,N,5,F,Parda
16218,N,7,M,Parda
16220,N,5,F,Branca
16221,N,4,M,Branca
16222,N,1,M,Preta
16226,N,10,M,Preta
16229,N,4,M,Branca
16230,N,1,M,Branca
16232,N,6,F,Branca
16234,N,4,F,Preta
16236,N,10,F,Branca
16238,N,8,F,Branca
16240,N,3,F,Parda
16242,N,1,F,Preta
16244,N,6,F,Branca
16247,N,1,M,Preta
16249,N,1,F,Preta
16252,N,2,F,Branca
16253,N,5,F,Parda
16260,N,2,M,Preta
16264,N,4,M,Preta
16266,N,10,M,Branca
16267,N,1,M,Branca
16269,N,2,M,Branca
16274,S,6,F,Parda
16276,N,7,F,Preta
16277,N,6,F,Parda
16281,N,2,F,Preta
16284,N,5,M,Branca
16285,N,1,M,Preta
16286,N,1,M,Branca
16288,N,1,M,Branca
16291,N,1,M,Branca
16293,N,1,M,Preta
16294,N,3,F,Branca
16295,N,6,F,Branca
16296,N,1,F,Preta
16298,N,2,F,Preta
16299,N,4,F,Parda
16301,N,1,F,Parda
16302,N,5,M,Branca
16303,N,2,F,Branca
16304,N,1,F,Preta
16305,N,6,F,Parda
16307,N,6,F,Parda
16309,N,1,F,Parda
16310,N,2,M,Preta
16312,N,5,M,Parda
16314,N,2,M,Branca
16317,N,3,M,Branca
16318,N,1,M,Branca
16324,N,5,M,Parda
16325,N,7,F,Branca
16326,N,8,M,Parda
16327,N,10,F,Branca
16330,N,2,F,Preta
16331,S,2,M,Parda
16332,N,1,M,Preta
16333,N,1,M,Branca
16334,N,6,M,Branca
16335,N,1,M,Parda
16337,N,4,M,Preta
16338,N,2,M,Parda
16339,N,6,F,Parda
16343,N,2,M,Preta
16344,N,4,M,Parda
16345,S,1,M,Branca
16346,N,4,M,Parda
16351,N,4,F,Parda
16352,N,3,M,Parda
16356,N,1,F,Preta
16357,N,1,F,Preta
16358,N,8,F,Parda
16359,N,1,F,Parda
16362,S,2,F,Preta
16363,N,2,F,Preta
16371,N,9,F,Parda
16373,N,2,M,Parda
16377,S,5,F,Parda
16380,N,5,F,Branca
16384,N,3,F,Parda
16385,N,2,F,Branca
16386,N,8,F,Parda
16389,N,1,F,Preta
16390,N,8,M,Preta
16391,N,3,M,Preta
16393,N,6,M,Parda
16395,N,4,M,Preta
16401,S,1,F,Preta
16403,N,2,F,Preta
16405,N,1,F,Parda
16409,N,2,F,Preta
16411,N,9,M,Parda
16416,N,8,M,Preta
16417,N,2,M,Parda
16418,N,1,M,Branca
16419,N,1,M,Branca
16421,N,3,M,Branca
16422,N,4,M,Preta
16425,S,6,M,Branca
16426,N,9,M,Branca
16427,N,9,F,Parda
16429,N,1,M,Parda
16430,N,5,F,Parda
16432,N,6,M,Parda
16433,N,4,M,Branca
16434,S,4,M,Parda
16436,N,1,M,Branca
16438,N,1,M,Branca
16439,N,10,M,Branca
16440,N,6,F,Parda
16444,N,2,M,Preta
16445,N,10,F,Branca
16446,N,8,F,Branca
16447,N,2,F,Preta
16449,N,9,F,Parda
16450,N,4,F,Branca
16452,N,7,F,Branca
16456,N,2,M,Branca
16461,S,1,F,Preta
16464,N,2,F,Preta
16465,N,2,F,Parda
16472,N,4,F,Branca
16475,N,6,F,Preta
16476,N,1,F,Preta
16478,N,8,F,Parda
16481,N,7,F,Branca
16482,N,1,F,Preta
16483,N,1,F,Branca
16485,S,2,F,Preta
16486,N,7,M,Parda
16487,N,4,F,Preta
16488,N,1,F,Parda
16491,N,8,F,Parda
16495,S,1,F,Branca
16499,N,7,F,Parda
16501,N,1,F,Preta
16502,N,1,F,Parda
16505,N,1,F,Preta
16508,N,2,F,Preta
16510,N,8,F,Branca
16511,N,2,F,Preta
16513,N,2,F,Preta
16515,N,6,F,Branca
16517,N,7,F,Parda
16518,N,10,M,Parda
16519,N,9,M,Branca
16521,N,1,M,Preta
16523,N,1,F,Parda
16525,N,2,F,Preta
16529,N,2,F,Preta
16530,N,6,F,Amarela
16532,N,4,F,Branca
16533,N,2,F,Branca
16536,N,1,F,Branca
16537,N,6,F,Parda
16538,N,8,F,Preta
16539,N,6,F,Parda
16540,N,8,F,Preta
16541,N,4,F,Preta
16543,N,1,F,Parda
16545,N,8,F,Parda
16546,N,3,F,Preta
16549,S,5,F,Parda
16552,N,4,F,Branca
16553,N,1,F,Preta
16554,N,5,F,Branca
16560,N,2,M,Branca
16561,N,6,M,Branca
16562,N,2,M,Preta
16564,N,4,M,Preta
16565,N,4,M,Preta
16566,N,2,M,Branca
16568,N,1,M,Preta
16575,N,1,M,Branca
16582,N,4,M,Preta
16583,N,5,M,Preta
16584,N,4,M,Preta
16585,N,6,F,Branca
16586,N,4,F,Preta
16597,N,5,F,Branca
16598,N,2,F,Preta
16600,N,8,F,Parda
16601,N,6,F,Parda
16602,N,10,F,Branca
16603,N,3,F,Parda
16604,N,1,F,Parda
16606,N,2,F,Preta
16609,N,2,F,Preta
16611,N,7,F,Branca
16612,N,1,F,Branca
16614,N,1,F,Branca
16615,N,3,F,Preta
16616,N,10,M,Parda
16626,N,10,M,Branca
16627,N,2,M,Branca
16628,S,1,M,Preta
16630,N,1,M,Preta
16633,N,4,F,Preta
16635,N,6,F,Branca
16636,N,1,F,Branca
16637,N,10,F,Branca
16640,N,3,F,Branca
16641,N,1,F,Branca
16643,N,3,F,Preta
16644,N,4,F,Parda
16646,N,2,F,Preta
16647,N,2,F,Branca
16648,N,6,F,Preta
16649,N,5,F,Branca
16652,N,10,F,Parda
16653,N,2,F,Preta
16658,N,2,F,Preta
16660,N,8,F,Branca
16661,N,7,F,Branca
16664,N,2,F,Parda
16665,N,1,F,Branca
16669,N,4,F,Preta
16670,N,1,F,Parda
16679,N,2,M,Parda
16680,N,4,M,Branca
16681,S,9,M,Branca
16682,N,4,M,Branca
16684,N,3,M,Branca
16689,N,7,M,Parda
16691,N,3,F,Branca
16692,N,4,F,Preta
16693,N,4,F,Parda
16694,N,1,M,Preta
16695,N,2,F,Parda
16698,N,1,F,Preta
16699,N,2,M,Branca
16700,N,2,M,Preta
16701,N,1,F,Preta
16702,N,6,F,Parda
16705,N,4,F,Preta
16707,N,1,F,Preta
16710,N,1,F,Branca
16713,N,1,F,Branca
16714,N,10,F,Branca
16718,N,4,M,Preta
16719,N,1,M,Branca
16723,N,10,F,Preta
16724,N,1,F,Preta
16725,N,2,M,Parda
16727,N,5,F,Branca
16731,N,2,F,Parda
16733,N,3,F,Branca
16736,N,5,F,Preta
16738,N,4,F,Branca
16740,N,2,F,Preta
16741,N,3,F,Parda
16742,N,8,F,Branca
16744,N,8,F,Parda
16748,N,2,M,Preta
16749,N,4,M,Branca
16754,N,3,F,Branca
16756,N,1,M,Branca
16757,N,4,M,Parda
16758,N,1,M,Branca
16759,N,3,M,Parda
16760,N,10,M,Branca
16761,N,2,M,Parda
16767,N,8,M,Preta
16769,N,4,F,Parda
16771,N,3,F,Parda
16774,N,4,F,Branca
16775,N,6,M,Parda
16778,N,2,M,Branca
16781,N,8,F,Branca
16782,N,1,F,Preta
16783,N,11,F,Preta
16786,N,2,F,Preta
16788,N,4,F,Parda
16795,N,6,M,Parda
16796,N,3,M,Branca
16797,N,4,M,Branca
16798,N,4,M,Branca
16800,N,5,F,Branca
16802,N,1,F,Branca
16805,N,1,M,Branca
16806,N,8,M,Branca
16807,N,1,F,Preta
16810,N,8,M,Branca
16812,N,10,M,Preta
16813,N,4,M,Preta
16814,N,1,M,Preta
16818,N,4,F,Parda
16820,N,7,F,Amarela
16824,N,1,M,Branca
16826,N,2,M,Branca
16827,N,5,M,Branca
16828,N,8,M,Branca
16830,N,3,M,Preta
16831,N,1,M,Branca
16833,N,8,M,Parda
16838,N,4,F,Branca
16839,N,1,M,Branca
16841,N,4,M,Preta
16842,N,1,F,Preta
16843,N,1,F,Branca
16845,N,5,F,Parda
16850,N,3,M,Parda
16851,N,4,M,Branca
16853,N,2,F,Preta
16856,N,2,F,Parda
16859,N,1,F,Preta
16862,N,1,F,Branca
16864,N,7,F,Parda
16867,N,4,F,Parda
16869,N,1,M,Preta
16870,S,2,F,Branca
16872,N,6,F,Branca
16876,N,1,M,Parda
16881,N,8,F,Branca
16882,N,8,F,Parda
16884,N,6,F,Parda
16886,N,4,F,Branca
16887,N,7,F,Parda
16888,N,2,F,Parda
16890,N,4,M,Parda
16891,N,7,F,Branca
16892,N,1,F,Preta
16893,N,3,M,Parda
16896,N,4,F,Preta
16898,N,3,F,Parda
16901,N,1,F,Parda
16903,N,3,F,Preta
16904,N,10,F,Parda
16906,N,6,F,Branca
16909,N,2,F,Preta
16911,N,6,F,Branca
16912,S,7,M,Branca
16913,N,1,F,Branca
16914,N,4,F,Preta
16916,N,5,F,Parda
16919,N,4,M,Parda
16922,N,10,M,Branca
16925,N,6,M,Branca
16926,N,6,M,Branca
16927,N,1,M,Branca
16928,N,2,M,Branca
16933,N,4,F,Preta
16934,N,8,F,Branca
16936,N,1,F,Preta
16939,N,2,F,Branca
16942,N,3,F,Amarela
16946,N,1,M,Branca
16948,N,8,M,Branca
16949,N,4,F,Parda
16953,N,8,M,Parda
16954,N,4,M,Parda
16956,N,1,M,Preta
16963,N,2,F,Preta
16966,N,1,M,Preta
16968,N,8,M,Branca
16969,N,4,M,Branca
16972,N,6,M,Preta
16975,N,1,M,Branca
16978,N,1,M,Branca
16979,N,6,F,Parda
16981,N,10,F,Branca
16982,N,4,F,Branca
16983,N,1,F,Branca
16984,N,1,F,Parda
16985,N,9,F,Branca
16986,N,4,F,Preta
16987,N,10,F,Parda
16988,N,2,F,Preta
16990,N,1,M,Preta
16992,N,2,M,Preta
16993,N,2,F,Branca
16994,N,2,M,Branca
16999,N,4,M,Branca
17001,N,1,M,Parda
17008,N,1,M,Branca
17009,N,1,M,Parda
17010,N,1,F,Branca
17011,N,3,F,Branca
17013,N,2,M,Parda
17015,S,3,M,Preta
17017,N,2,F,Branca
17019,N,3,F,Parda
17021,N,2,F,Branca
17025,N,4,M,Parda
17027,N,3,F,Branca
17028,N,1,F,Parda
17032,S,6,M,Branca
17034,N,1,M,Branca
17035,N,1,M,Parda
17036,N,7,F,Branca
17040,N,8,M,Branca
17041,N,1,M,Branca
17043,N,1,M,Parda
17047,N,4,F,Branca
17048,N,1,M,Branca
17057,N,5,M,Branca
17059,N,2,M,Parda
17060,N,4,M,Parda
17061,N,2,M,Branca
17064,N,2,F,Branca
17065,N,2,F,Branca
17066,N,11,F,Branca
17068,N,4,F,Branca
17069,N,5,F,Branca
17070,N,2,M,Parda
17071,N,4,M,Parda
17078,N,9,F,Branca
17082,N,3,M,Parda
17083,N,3,M,Parda
17084,S,2,M,Parda
17088,S,2,F,Branca
17089,S,2,F,Parda
17090,N,2,F,Parda
17091,N,4,M,Branca
17103,N,2,F,Parda
17112,N,2,F,Branca
17118,S,3,F,Branca
17119,N,3,F,Branca
17121,N,2,M,Branca
17122,N,2,M,Parda
17125,N,5,F,Branca
17126,N,5,F,Branca
17127,N,5,F,Branca
17132,N,7,M,Parda
17138,N,3,M,Branca
17139,N,3,M,Parda
17149,N,5,F,Branca
17150,N,1,F,Parda
17151,N,6,F,Parda
17154,N,8,F,Branca
17156,S,1,M,Branca
17158,N,7,F,Branca
17159,N,4,F,Parda
17162,N,3,M,Parda
17164,N,5,M,Branca
17168,S,5,M,Parda
17171,S,1,M,Parda
17172,N,7,M,Branca
17174,N,1,F,Branca
17177,N,8,M,Parda
17178,N,1,M,Parda
17183,N,1,F,Parda
17187,N,3,F,Branca
17190,N,5,F,Parda
17191,N,1,M,Parda
17193,N,8,F,Parda
17194,N,1,F,Parda
17197,S,7,M,Branca
17198,N,2,M,Parda
17200,N,1,M,Preta
17201,S,7,F,Branca
17202,N,2,M,Branca
17204,N,5,F,Parda
17208,N,9,F,Branca
17211,N,3,F,Parda
17213,N,2,M,Parda
17214,N,7,M,Branca
17217,N,1,M,Parda
17224,N,2,F,Parda
17227,N,3,F,Parda
17228,N,5,F,Branca
17231,S,3,M,Branca
17232,N,2,F,Branca
17235,N,4,F,Branca
17236,S,8,F,Parda
17238,N,1,F,Branca
17239,N,3,F,Parda
17240,N,3,F,Parda
17242,N,6,F,Branca
17244,N,3,F,Parda
17245,N,1,F,Branca
17249,N,3,F,Parda
17252,N,1,F,Parda
17253,N,3,F,Branca
17255,N,2,F,Parda
17256,N,3,F,Branca
17257,N,5,F,Branca
17259,N,2,F,Branca
17260,N,1,F,Branca
17261,S,1,F,Branca
17265,N,8,F,Branca
17270,N,3,M,Branca
17271,N,1,M,Parda
17272,N,4,M,Parda
17275,N,1,F,Parda
17277,N,6,F,Branca
17280,S,3,F,Branca
17285,N,1,F,Branca
17288,N,5,M,Branca
17289,N,3,F,Parda
17291,N,1,F,Parda
17292,N,1,F,Branca
17293,N,1,M,Parda
17295,S,2,F,Parda
17301,N,3,F,Parda
