id,campus,curso,turno,ultima_avaliacao_mec,relacao_aluno_professor,perc_rfp_ate_1salmeio_curso,area_conhecimento,grau_academico
582,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
583,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
586,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
587,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
594,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
598,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
599,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
606,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
607,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
612,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
614,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
615,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
617,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
621,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
623,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
624,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
625,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
628,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
629,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
630,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
632,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
633,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
634,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
637,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
639,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
640,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
641,Bambuí,Educação Física,Noturno,0,0.40,59,Ciências da Saúde,Licenciatura
643,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
644,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
647,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
649,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
650,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
652,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
657,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
658,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
659,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
661,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
662,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
663,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
665,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
666,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
671,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
672,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
673,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
674,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
680,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
681,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
682,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
683,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
684,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
685,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
688,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
689,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
695,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
696,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
697,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
702,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
703,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
704,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
705,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
707,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
708,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
709,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
710,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
715,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
716,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
718,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
719,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
722,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
723,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
730,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
731,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
734,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
735,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
737,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
738,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
739,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
744,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
745,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
751,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
752,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
753,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
754,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
767,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
768,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
769,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
771,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
772,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
773,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
775,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
778,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
779,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
782,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
783,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
785,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
786,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
790,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
792,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
793,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
794,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
796,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
797,Bambuí,Educação Física,Noturno,0,0.40,59,Ciências da Saúde,Licenciatura
798,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
800,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
802,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
805,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
806,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
809,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
810,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
818,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
819,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
820,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
821,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
825,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
827,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
832,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
833,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
834,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
835,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
836,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
837,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
838,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
839,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
840,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
841,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
845,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
846,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
849,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
850,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
855,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
857,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
858,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
859,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
860,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
862,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
863,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
864,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
867,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
871,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
872,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
873,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
874,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
875,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
883,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
885,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
886,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
887,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
891,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
892,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
896,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
899,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
900,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
903,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
904,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
907,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
913,Bambuí,Educação Física,Noturno,0,0.40,59,Ciências da Saúde,Licenciatura
914,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
915,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
918,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
919,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
920,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
921,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
922,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
923,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
924,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
925,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
926,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
927,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
929,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
930,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
931,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
933,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
934,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
935,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
936,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
938,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
939,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
942,Bambuí,Educação Física,Noturno,0,0.40,59,Ciências da Saúde,Licenciatura
943,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
953,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
954,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
956,Bambuí,Educação Física,Noturno,0,0.40,59,Ciências da Saúde,Licenciatura
957,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
958,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
961,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
962,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
967,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
968,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
971,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
972,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
973,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
975,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
976,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
978,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
983,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
985,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
986,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
987,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
988,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
989,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
990,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
992,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
993,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
994,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
996,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
997,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
998,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
1001,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
1010,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
1013,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
1015,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
1019,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
1021,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
1022,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
1027,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
1029,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
1030,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
1033,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
1034,Bambuí,Física,Noturno,2,0.50,95,Ciências Exatas e da Terra,Licenciatura
1036,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
1038,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
1041,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
1042,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
1043,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
1044,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
1046,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
1049,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
1052,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
1054,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
1055,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
1056,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
1057,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
1058,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
1060,Bambuí,Engenharia de Computação,Integral,3,1.50,70,Engenharias,Bacharelado
1062,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
1065,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
1066,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
1068,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
1070,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
1071,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
1072,Bambuí,Zootecnia,Integral,3,1.70,84,Ciências Agrárias,Bacharelado
1074,Bambuí,Administração,Noturno,3,1.70,90,Ciências Sociais Aplicadas,Bacharelado
1075,Bambuí,Ciências Biológicas,Noturno,3,1.00,92,Ciências Biológicas,Licenciatura
1077,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
1079,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
1080,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
1081,Bambuí,Engenharia de Produção,Integral,2,1.20,80,Engenharias,Bacharelado
1090,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
1093,Bambuí,Agronomia,Integral,4,1.90,81,Ciências Agrárias,Bacharelado
1095,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
1096,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
1098,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
1100,Bambuí,Engenharia de Alimentos,Integral,2,0.70,90,Ciências Agrárias,Bacharelado
1101,Bambuí,Medicina Veterinária,Integral,4,1.50,72,Ciências Agrárias,Bacharelado
